County;Year;Month;Volume per capita;County Coordinates
Lee;2012;5;0.14542287;(40.6419764, -91.479264)
Linn;2012;5;0.189547029;(42.0789478, -91.5989646)
Louisa;2012;5;0.047662704;(41.2185073, -91.2596184)
Lucas;2012;5;0.041422217;(41.0293738, -93.3277207)
Lyon;2012;5;0.084799694;(43.380497, -96.2102924)
Madison;2012;5;0.04645415;(41.3307142, -94.0155619)
Mahaska;2012;5;0.078154781;(41.3352035, -92.6409094)
Marion;2012;5;0.107179703;(41.3344515, -93.0994367)
Marshall;2012;5;0.14729217;(42.0358499, -92.9987706)
Mills;2012;5;0.057662207;(41.0334523, -95.6213267)
Mitchell;2012;5;0.074179815;(43.3564124, -92.7890315)
Monona;2012;5;0.101673451;(42.0516663, -95.9599235)
Monroe;2012;5;0.061034312;(41.0297826, -92.8689877)
Montgomery;2012;5;0.097740038;(41.03014, -95.1563758)
Muscatine;2012;5;0.127230518;(41.4839221, -91.1127562)
O'Brien;2012;5;0.196683623;(43.0837527, -95.6248784)
Osceola;2012;5;0.078449138;(43.3785704, -95.6236852)
Page;2012;5;0.134217605;(40.7391444, -95.1501747)
Palo Alto;2012;5;0.145100809;(43.0820643, -94.6781371)
Plymouth;2012;5;0.116939006;(42.7378346, -96.2140431)
Pocahontas;2012;5;0.085360594;(42.7341351, -94.6787466)
Polk;2012;5;0.202177325;(41.6855048, -93.5735335)
Pottawattamie;2012;5;0.160728263;(41.3366123, -95.5423935)
Poweshiek;2012;5;0.139429182;(41.6864422, -92.5314684)
Ringgold;2012;5;0.046257705;(40.7352023, -94.2439719)
Sac;2012;5;0.13974904;(42.3862604, -95.1053946)
Scott;2012;5;0.185414344;(41.6370978, -90.6232428)
Shelby;2012;5;0.087384359;(41.6850926, -95.3102113)
Sioux;2012;5;0.080285681;(43.0826174, -96.1778827)
Story;2012;5;0.117035321;(42.0362415, -93.4650448)
Tama;2012;5;0.077694989;(42.0798117, -92.5325425)
Taylor;2012;5;0.038816672;(40.7374324, -94.6964148)
Union;2012;5;0.114449126;(41.0277304, -94.2423792)
Van Buren;2012;5;0.04778628;(40.7532294, -91.9499871)
Wapello;2012;5;0.128241355;(41.0305845, -92.4094499)
Warren;2012;5;0.083038628;(41.3343735, -93.5613594)
Washington;2012;5;0.112678172;(41.335591, -91.7178676)
Wayne;2012;5;0.033019285;(40.7394702, -93.3273639)
Webster;2012;5;0.159469622;(42.4279662, -94.1817881)
Winnebago;2012;5;0.107147309;(43.3775678, -93.7341955)
Winneshiek;2012;5;0.112519371;(43.2906746, -91.8437074)
Woodbury;2012;5;0.124023169;(42.3897169, -96.0447673)
Worth;2012;5;0.032382349;(43.3773984, -93.2608476)
Wright;2012;5;0.104591045;(42.7331189, -93.7351465)
Adair;2012;6;0.104487145;(41.3307464, -94.4709413)
Adams;2012;6;0.034451266;(41.0289839, -94.6991849)
Allamakee;2012;6;0.091800368;(43.2842838, -91.3780923)
Appanoose;2012;6;0.086474894;(40.7431635, -92.8686104)
Audubon;2012;6;0.037084399;(41.6845893, -94.9058222)
Benton;2012;6;0.03908074;(42.0801864, -92.0656912)
Black Hawk;2012;6;0.187335766;(42.4700957, -92.3088197)
Boone;2012;6;0.090989019;(42.0365493, -93.931671)
Bremer;2012;6;0.126268833;(42.7745873, -92.3180548)
Buchanan;2012;6;0.102463092;(42.4707777, -91.8378392)
Buena Vista;2012;6;0.133641669;(42.7354936, -95.151149)
Butler;2012;6;0.033964078;(42.7315661, -92.7901934)
Calhoun;2012;6;0.080999092;(42.3851848, -94.6404136)
Carroll;2012;6;0.217510048;(42.0362382, -94.8605593)
Cass;2012;6;0.121727863;(41.3314876, -94.9278266)
Cedar;2012;6;0.040398037;(41.7723207, -91.1324125)
Cerro Gordo;2012;6;0.262575986;(43.0815577, -93.2608184)
Cherokee;2012;6;0.094593125;(42.7356226, -95.6238055)
Chickasaw;2012;6;0.063932584;(43.0600414, -92.3176637)
Clarke;2012;6;0.07526282;(41.0290323, -93.7851579)
Clay;2012;6;0.168230955;(43.0825804, -95.1509194)
Clayton;2012;6;0.054529753;(42.8447493, -91.3414328)
Clinton;2012;6;0.114313347;(41.8980358, -90.5319724)
Crawford;2012;6;0.076384575;(42.0372125, -95.3819678)
Dallas;2012;6;0.072269452;(41.6848862, -94.0397374)
Davis;2012;6;0.02009188;(40.7476891, -92.4097173)
Decatur;2012;6;0.027122739;(40.7376827, -93.7862815)
Delaware;2012;6;0.093436201;(42.471211, -91.3673502)
Des Moines;2012;6;0.129310576;(40.9231829, -91.1814707)
Dickinson;2012;6;0.625477429;(43.3779848, -95.1508301)
Dubuque;2012;6;0.138833361;(42.468832, -90.8824564)
Emmet;2012;6;0.117111895;(43.3780225, -94.6784803)
Fayette;2012;6;0.079513006;(42.8625919, -91.8443207)
Floyd;2012;6;0.123044667;(43.0599208, -92.7890033)
Franklin;2012;6;0.096047198;(42.7325458, -93.262473)
Fremont;2012;6;0.002907335;(40.7455892, -95.6046765)
Greene;2012;6;0.059365062;(42.0362394, -94.3968356)
Grundy;2012;6;0.047411576;(42.4018651, -92.7914177)
Guthrie;2012;6;0.049242495;(41.6837548, -94.501055)
Hamilton;2012;6;0.098083703;(42.3837722, -93.7068085)
Hancock;2012;6;0.041381161;(43.0818861, -93.7342723)
Hardin;2012;6;0.19075988;(42.3838803, -93.2404025)
Harrison;2012;6;0.061626943;(41.6828528, -95.8169209)
Henry;2012;6;0.070833959;(40.9879383, -91.5445241)
Howard;2012;6;0.129983239;(43.3567673, -92.3171989)
Humboldt;2012;6;0.111093734;(42.7764686, -94.2071868)
Ida;2012;6;0.1107582;(42.3868747, -95.5134962)
Iowa;2012;6;0.193239167;(41.6863229, -92.065524)
Jackson;2012;6;0.122936423;(42.1717426, -90.5742294)
Jasper;2012;6;0.068688534;(41.6860394, -93.053765)
Jefferson;2012;6;0.077915771;(41.0317596, -91.9488774)
Johnson;2012;6;0.171244599;(41.6715511, -91.5880849)
Jones;2012;6;0.133179876;(42.1212397, -91.1314352)
Keokuk;2012;6;0.022302676;(41.336465, -92.1786426)
Kossuth;2012;6;0.192508763;(43.20413, -94.2067199)
Lee;2012;6;0.121849652;(40.6419764, -91.479264)
Linn;2012;6;0.178352902;(42.0789478, -91.5989646)
Louisa;2012;6;0.033739322;(41.2185073, -91.2596184)
Lucas;2012;6;0.078848084;(41.0293738, -93.3277207)
Lyon;2012;6;0.069210683;(43.380497, -96.2102924)
Madison;2012;6;0.096054483;(41.3307142, -94.0155619)
Mahaska;2012;6;0.06783995;(41.3352035, -92.6409094)
Marion;2012;6;0.086804846;(41.3344515, -93.0994367)
Marshall;2012;6;0.100436511;(42.0358499, -92.9987706)
Mills;2012;6;0.042959726;(41.0334523, -95.6213267)
Mitchell;2012;6;0.08775091;(43.3564124, -92.7890315)
Monona;2012;6;0.098582902;(42.0516663, -95.9599235)
Monroe;2012;6;0.054965936;(41.0297826, -92.8689877)
Montgomery;2012;6;0.085894687;(41.03014, -95.1563758)
Muscatine;2012;6;0.116761316;(41.4839221, -91.1127562)
O'Brien;2012;6;0.133596157;(43.0837527, -95.6248784)
Osceola;2012;6;0.0574867;(43.3785704, -95.6236852)
Page;2012;6;0.103116833;(40.7391444, -95.1501747)
Palo Alto;2012;6;0.115027493;(43.0820643, -94.6781371)
Plymouth;2012;6;0.087869229;(42.7378346, -96.2140431)
Pocahontas;2012;6;0.104670214;(42.7341351, -94.6787466)
Polk;2012;6;0.199804885;(41.6855048, -93.5735335)
Pottawattamie;2012;6;0.157626956;(41.3366123, -95.5423935)
Poweshiek;2012;6;0.111834848;(41.6864422, -92.5314684)
Ringgold;2012;6;0.05483794;(40.7352023, -94.2439719)
Sac;2012;6;0.107647869;(42.3862604, -95.1053946)
Scott;2012;6;0.181482771;(41.6370978, -90.6232428)
Shelby;2012;6;0.089420133;(41.6850926, -95.3102113)
Sioux;2012;6;0.06330532;(43.0826174, -96.1778827)
Story;2012;6;0.138269705;(42.0362415, -93.4650448)
Tama;2012;6;0.048308668;(42.0798117, -92.5325425)
Taylor;2012;6;0.025340147;(40.7374324, -94.6964148)
Union;2012;6;0.111712242;(41.0277304, -94.2423792)
Van Buren;2012;6;0.038089676;(40.7532294, -91.9499871)
Wapello;2012;6;0.098837544;(41.0305845, -92.4094499)
Warren;2012;6;0.06433846;(41.3343735, -93.5613594)
Washington;2012;6;0.08252979;(41.335591, -91.7178676)
Wayne;2012;6;0.043114132;(40.7394702, -93.3273639)
Webster;2012;6;0.11312036;(42.4279662, -94.1817881)
Winnebago;2012;6;0.130368272;(43.3775678, -93.7341955)
Winneshiek;2012;6;0.097060893;(43.2906746, -91.8437074)
Woodbury;2012;6;0.15788601;(42.3897169, -96.0447673)
Worth;2012;6;0.041286495;(43.3773984, -93.2608476)
Wright;2012;6;0.08018739;(42.7331189, -93.7351465)
Adair;2012;7;0.103742635;(41.3307464, -94.4709413)
Adams;2012;7;0.053584037;(41.0289839, -94.6991849)
Allamakee;2012;7;0.125988964;(43.2842838, -91.3780923)
Appanoose;2012;7;0.075951519;(40.7431635, -92.8686104)
Audubon;2012;7;0.048139812;(41.6845893, -94.9058222)
Benton;2012;7;0.045163338;(42.0801864, -92.0656912)
Black Hawk;2012;7;0.18271067;(42.4700957, -92.3088197)
Boone;2012;7;0.110370739;(42.0365493, -93.931671)
Bremer;2012;7;0.135923809;(42.7745873, -92.3180548)
Buchanan;2012;7;0.101448233;(42.4707777, -91.8378392)
Buena Vista;2012;7;0.110093376;(42.7354936, -95.151149)
Butler;2012;7;0.034542298;(42.7315661, -92.7901934)
Calhoun;2012;7;0.075823998;(42.3851848, -94.6404136)
Carroll;2012;7;0.177117815;(42.0362382, -94.8605593)
Cass;2012;7;0.155645668;(41.3314876, -94.9278266)
Cedar;2012;7;0.040290076;(41.7723207, -91.1324125)
Cerro Gordo;2012;7;0.269353657;(43.0815577, -93.2608184)
Cherokee;2012;7;0.1465861;(42.7356226, -95.6238055)
Chickasaw;2012;7;0.069907181;(43.0600414, -92.3176637)
Clarke;2012;7;0.101530885;(41.0290323, -93.7851579)
Clay;2012;7;0.139599154;(43.0825804, -95.1509194)
Clayton;2012;7;0.063259973;(42.8447493, -91.3414328)
Clinton;2012;7;0.132468583;(41.8980358, -90.5319724)
Crawford;2012;7;0.097479651;(42.0372125, -95.3819678)
Dallas;2012;7;0.072656423;(41.6848862, -94.0397374)
Davis;2012;7;0.015775813;(40.7476891, -92.4097173)
Decatur;2012;7;0.029734127;(40.7376827, -93.7862815)
Delaware;2012;7;0.092415874;(42.471211, -91.3673502)
Des Moines;2012;7;0.137072;(40.9231829, -91.1814707)
Dickinson;2012;7;0.612481092;(43.3779848, -95.1508301)
Dubuque;2012;7;0.147486124;(42.468832, -90.8824564)
Emmet;2012;7;0.089485887;(43.3780225, -94.6784803)
Fayette;2012;7;0.105407033;(42.8625919, -91.8443207)
Floyd;2012;7;0.135996148;(43.0599208, -92.7890033)
Franklin;2012;7;0.090416786;(42.7325458, -93.262473)
Fremont;2012;7;0.002441209;(40.7455892, -95.6046765)
Greene;2012;7;0.066554128;(42.0362394, -94.3968356)
Grundy;2012;7;0.049101286;(42.4018651, -92.7914177)
Guthrie;2012;7;0.068179199;(41.6837548, -94.501055)
Hamilton;2012;7;0.094741447;(42.3837722, -93.7068085)
Hancock;2012;7;0.046566777;(43.0818861, -93.7342723)
Hardin;2012;7;0.17544648;(42.3838803, -93.2404025)
Harrison;2012;7;0.040253541;(41.6828528, -95.8169209)
Henry;2012;7;0.071093101;(40.9879383, -91.5445241)
Howard;2012;7;0.200059711;(43.3567673, -92.3171989)
Humboldt;2012;7;0.127328943;(42.7764686, -94.2071868)
Ida;2012;7;0.102046003;(42.3868747, -95.5134962)
Iowa;2012;7;0.189921493;(41.6863229, -92.065524)
Jackson;2012;7;0.115847436;(42.1717426, -90.5742294)
Jasper;2012;7;0.0829931;(41.6860394, -93.053765)
Jefferson;2012;7;0.063708394;(41.0317596, -91.9488774)
Johnson;2012;7;0.151992353;(41.6715511, -91.5880849)
Jones;2012;7;0.113131799;(42.1212397, -91.1314352)
Keokuk;2012;7;0.023615613;(41.336465, -92.1786426)
Kossuth;2012;7;0.194766974;(43.20413, -94.2067199)
Lee;2012;7;0.149273592;(40.6419764, -91.479264)
Linn;2012;7;0.159247418;(42.0789478, -91.5989646)
Louisa;2012;7;0.03838133;(41.2185073, -91.2596184)
Lucas;2012;7;0.077964188;(41.0293738, -93.3277207)
Lyon;2012;7;0.071205239;(43.380497, -96.2102924)
Madison;2012;7;0.060166262;(41.3307142, -94.0155619)
Mahaska;2012;7;0.064147278;(41.3352035, -92.6409094)
Marion;2012;7;0.071837311;(41.3344515, -93.0994367)
Marshall;2012;7;0.096229424;(42.0358499, -92.9987706)
Mills;2012;7;0.059717609;(41.0334523, -95.6213267)
Mitchell;2012;7;0.082854075;(43.3564124, -92.7890315)
Monona;2012;7;0.10557047;(42.0516663, -95.9599235)
Monroe;2012;7;0.055205004;(41.0297826, -92.8689877)
Montgomery;2012;7;0.110068311;(41.03014, -95.1563758)
Muscatine;2012;7;0.090973868;(41.4839221, -91.1127562)
O'Brien;2012;7;0.140919175;(43.0837527, -95.6248784)
Osceola;2012;7;0.067522167;(43.3785704, -95.6236852)
Page;2012;7;0.147168717;(40.7391444, -95.1501747)
Palo Alto;2012;7;0.104828032;(43.0820643, -94.6781371)
Plymouth;2012;7;0.111744017;(42.7378346, -96.2140431)
Pocahontas;2012;7;0.09603697;(42.7341351, -94.6787466)
Polk;2012;7;0.178518035;(41.6855048, -93.5735335)
Pottawattamie;2012;7;0.160196112;(41.3366123, -95.5423935)
Poweshiek;2012;7;0.104230358;(41.6864422, -92.5314684)
Ringgold;2012;7;0.052913104;(40.7352023, -94.2439719)
Sac;2012;7;0.143905127;(42.3862604, -95.1053946)
Scott;2012;7;0.162303139;(41.6370978, -90.6232428)
Shelby;2012;7;0.097491681;(41.6850926, -95.3102113)
Sioux;2012;7;0.078119583;(43.0826174, -96.1778827)
Story;2012;7;0.113592609;(42.0362415, -93.4650448)
Tama;2012;7;0.05752757;(42.0798117, -92.5325425)
Taylor;2012;7;0.035014372;(40.7374324, -94.6964148)
Union;2012;7;0.135993641;(41.0277304, -94.2423792)
Van Buren;2012;7;0.033530675;(40.7532294, -91.9499871)
Wapello;2012;7;0.102393225;(41.0305845, -92.4094499)
Warren;2012;7;0.070290297;(41.3343735, -93.5613594)
Washington;2012;7;0.075394695;(41.335591, -91.7178676)
Wayne;2012;7;0.04800822;(40.7394702, -93.3273639)
Webster;2012;7;0.129205907;(42.4279662, -94.1817881)
Winnebago;2012;7;0.116010387;(43.3775678, -93.7341955)
Winneshiek;2012;7;0.12905072;(43.2906746, -91.8437074)
Woodbury;2012;7;0.123609933;(42.3897169, -96.0447673)
Worth;2012;7;0.033255566;(43.3773984, -93.2608476)
Wright;2012;7;0.079076108;(42.7331189, -93.7351465)
Adair;2012;8;0.095251741;(41.3307464, -94.4709413)
Adams;2012;8;0.034180097;(41.0289839, -94.6991849)
Allamakee;2012;8;0.120744907;(43.2842838, -91.3780923)
Appanoose;2012;8;0.15148119;(40.7431635, -92.8686104)
Audubon;2012;8;0.046521739;(41.6845893, -94.9058222)
Benton;2012;8;0.045614259;(42.0801864, -92.0656912)
Black Hawk;2012;8;0.183001047;(42.4700957, -92.3088197)
Boone;2012;8;0.112964763;(42.0365493, -93.931671)
Bremer;2012;8;0.10416357;(42.7745873, -92.3180548)
Buchanan;2012;8;0.118184113;(42.4707777, -91.8378392)
Buena Vista;2012;8;0.13576014;(42.7354936, -95.151149)
Butler;2012;8;0.031829472;(42.7315661, -92.7901934)
Calhoun;2012;8;0.075373903;(42.3851848, -94.6404136)
Carroll;2012;8;0.16107404;(42.0362382, -94.8605593)
Cass;2012;8;0.11890138;(41.3314876, -94.9278266)
Cedar;2012;8;0.042556161;(41.7723207, -91.1324125)
Cerro Gordo;2012;8;0.249191614;(43.0815577, -93.2608184)
Cherokee;2012;8;0.097484319;(42.7356226, -95.6238055)
Chickasaw;2012;8;0.067243934;(43.0600414, -92.3176637)
Clarke;2012;8;0.105901938;(41.0290323, -93.7851579)
Clay;2012;8;0.170056227;(43.0825804, -95.1509194)
Clayton;2012;8;0.051461444;(42.8447493, -91.3414328)
Clinton;2012;8;0.105810678;(41.8980358, -90.5319724)
Crawford;2012;8;0.138551637;(42.0372125, -95.3819678)
Dallas;2012;8;0.076966305;(41.6848862, -94.0397374)
Davis;2012;8;0.019846101;(40.7476891, -92.4097173)
Decatur;2012;8;0.032988952;(40.7376827, -93.7862815)
Delaware;2012;8;0.086659455;(42.471211, -91.3673502)
Des Moines;2012;8;0.124180797;(40.9231829, -91.1814707)
Dickinson;2012;8;0.470636965;(43.3779848, -95.1508301)
Dubuque;2012;8;0.123641935;(42.468832, -90.8824564)
Emmet;2012;8;0.109657258;(43.3780225, -94.6784803)
Fayette;2012;8;0.103712428;(42.8625919, -91.8443207)
Floyd;2012;8;0.109388706;(43.0599208, -92.7890033)
Franklin;2012;8;0.078934247;(42.7325458, -93.262473)
Fremont;2012;8;0.003274076;(40.7455892, -95.6046765)
Greene;2012;8;0.059071008;(42.0362394, -94.3968356)
Grundy;2012;8;0.038886656;(42.4018651, -92.7914177)
Guthrie;2012;8;0.042705642;(41.6837548, -94.501055)
Hamilton;2012;8;0.100630713;(42.3837722, -93.7068085)
Hancock;2012;8;0.054968244;(43.0818861, -93.7342723)
Hardin;2012;8;0.172756078;(42.3838803, -93.2404025)
Harrison;2012;8;0.058635579;(41.6828528, -95.8169209)
Henry;2012;8;0.088333583;(40.9879383, -91.5445241)
Howard;2012;8;0.132671276;(43.3567673, -92.3171989)
Humboldt;2012;8;0.110673938;(42.7764686, -94.2071868)
Ida;2012;8;0.120011359;(42.3868747, -95.5134962)
Iowa;2012;8;0.208097299;(41.6863229, -92.065524)
Jackson;2012;8;0.098742695;(42.1717426, -90.5742294)
Jasper;2012;8;0.092846621;(41.6860394, -93.053765)
Jefferson;2012;8;0.052801046;(41.0317596, -91.9488774)
Johnson;2012;8;0.191871943;(41.6715511, -91.5880849)
Jones;2012;8;0.091355866;(42.1212397, -91.1314352)
Keokuk;2012;8;0.023431476;(41.336465, -92.1786426)
Kossuth;2012;8;0.172018045;(43.20413, -94.2067199)
Lee;2012;8;0.16754862;(40.6419764, -91.479264)
Linn;2012;8;0.183184449;(42.0789478, -91.5989646)
Louisa;2012;8;0.045959489;(41.2185073, -91.2596184)
Lucas;2012;8;0.057144161;(41.0293738, -93.3277207)
Lyon;2012;8;0.083850472;(43.380497, -96.2102924)
Madison;2012;8;0.063736411;(41.3307142, -94.0155619)
Mahaska;2012;8;0.076398428;(41.3352035, -92.6409094)
Marion;2012;8;0.109532255;(41.3344515, -93.0994367)
Marshall;2012;8;0.103505011;(42.0358499, -92.9987706)
Mills;2012;8;0.05729846;(41.0334523, -95.6213267)
Mitchell;2012;8;0.089977593;(43.3564124, -92.7890315)
Monona;2012;8;0.110330069;(42.0516663, -95.9599235)
Monroe;2012;8;0.061585532;(41.0297826, -92.8689877)
Montgomery;2012;8;0.072996205;(41.03014, -95.1563758)
Muscatine;2012;8;0.09915679;(41.4839221, -91.1127562)
O'Brien;2012;8;0.180217606;(43.0837527, -95.6248784)
Osceola;2012;8;0.084670321;(43.3785704, -95.6236852)
Page;2012;8;0.111337243;(40.7391444, -95.1501747)
Palo Alto;2012;8;0.143601078;(43.0820643, -94.6781371)
Plymouth;2012;8;0.115753364;(42.7378346, -96.2140431)
Pocahontas;2012;8;0.106574709;(42.7341351, -94.6787466)
Polk;2012;8;0.196092635;(41.6855048, -93.5735335)
Pottawattamie;2012;8;0.143272017;(41.3366123, -95.5423935)
Poweshiek;2012;8;0.123733298;(41.6864422, -92.5314684)
Ringgold;2012;8;0.065444422;(40.7352023, -94.2439719)
Sac;2012;8;0.101837418;(42.3862604, -95.1053946)
Scott;2012;8;0.168151439;(41.6370978, -90.6232428)
Shelby;2012;8;0.086430116;(41.6850926, -95.3102113)
Sioux;2012;8;0.080142111;(43.0826174, -96.1778827)
Story;2012;8;0.166138341;(42.0362415, -93.4650448)
Tama;2012;8;0.059263471;(42.0798117, -92.5325425)
Taylor;2012;8;0.027923986;(40.7374324, -94.6964148)
Union;2012;8;0.120965819;(41.0277304, -94.2423792)
Van Buren;2012;8;0.039463015;(40.7532294, -91.9499871)
Wapello;2012;8;0.121578546;(41.0305845, -92.4094499)
Warren;2012;8;0.06640424;(41.3343735, -93.5613594)
Washington;2012;8;0.09814135;(41.335591, -91.7178676)
Wayne;2012;8;0.035969017;(40.7394702, -93.3273639)
Webster;2012;8;0.148846515;(42.4279662, -94.1817881)
Winnebago;2012;8;0.131056657;(43.3775678, -93.7341955)
Winneshiek;2012;8;0.10786519;(43.2906746, -91.8437074)
Woodbury;2012;8;0.136193372;(42.3897169, -96.0447673)
Worth;2012;8;0.039266764;(43.3773984, -93.2608476)
Wright;2012;8;0.092133477;(42.7331189, -93.7351465)
Adair;2012;9;0.088991698;(41.3307464, -94.4709413)
Adams;2012;9;0.033711947;(41.0289839, -94.6991849)
Allamakee;2012;9;0.062375495;(43.2842838, -91.3780923)
Appanoose;2012;9;0.09755155;(40.7431635, -92.8686104)
Audubon;2012;9;0.046366581;(41.6845893, -94.9058222)
Benton;2012;9;0.037863833;(42.0801864, -92.0656912)
Black Hawk;2012;9;0.138494089;(42.4700957, -92.3088197)
Boone;2012;9;0.073816046;(42.0365493, -93.931671)
Bremer;2012;9;0.100622678;(42.7745873, -92.3180548)
Buchanan;2012;9;0.089714259;(42.4707777, -91.8378392)
Buena Vista;2012;9;0.108406283;(42.7354936, -95.151149)
Butler;2012;9;0.02527609;(42.7315661, -92.7901934)
Calhoun;2012;9;0.052358462;(42.3851848, -94.6404136)
Carroll;2012;9;0.206286863;(42.0362382, -94.8605593)
Cass;2012;9;0.102705307;(41.3314876, -94.9278266)
Cedar;2012;9;0.036758451;(41.7723207, -91.1324125)
Cerro Gordo;2012;9;0.128775062;(43.0815577, -93.2608184)
Cherokee;2012;9;0.071962867;(42.7356226, -95.6238055)
Chickasaw;2012;9;0.029462628;(43.0600414, -92.3176637)
Clarke;2012;9;0.063033936;(41.0290323, -93.7851579)
Clay;2012;9;0.124924426;(43.0825804, -95.1509194)
Clayton;2012;9;0.040834076;(42.8447493, -91.3414328)
Clinton;2012;9;0.097074949;(41.8980358, -90.5319724)
Crawford;2012;9;0.153081452;(42.0372125, -95.3819678)
Dallas;2012;9;0.051929312;(41.6848862, -94.0397374)
Davis;2012;9;0.024217296;(40.7476891, -92.4097173)
Decatur;2012;9;0.023353163;(40.7376827, -93.7862815)
Delaware;2012;9;0.07098104;(42.471211, -91.3673502)
Des Moines;2012;9;0.132502611;(40.9231829, -91.1814707)
Dickinson;2012;9;0.280053179;(43.3779848, -95.1508301)
Dubuque;2012;9;0.121862648;(42.468832, -90.8824564)
Emmet;2012;9;0.106693548;(43.3780225, -94.6784803)
Fayette;2012;9;0.071765896;(42.8625919, -91.8443207)
Floyd;2012;9;0.073890166;(43.0599208, -92.7890033)
Franklin;2012;9;0.061194214;(42.7325458, -93.262473)
Fremont;2012;9;0.004528275;(40.7455892, -95.6046765)
Greene;2012;9;0.04202897;(42.0362394, -94.3968356)
Grundy;2012;9;0.037815916;(42.4018651, -92.7914177)
Guthrie;2012;9;0.039068687;(41.6837548, -94.501055)
Hamilton;2012;9;0.071788979;(42.3837722, -93.7068085)
Hancock;2012;9;0.042442973;(43.0818861, -93.7342723)
Hardin;2012;9;0.130207397;(42.3838803, -93.2404025)
Harrison;2012;9;0.042911917;(41.6828528, -95.8169209)
Henry;2012;9;0.065826705;(40.9879383, -91.5445241)
Howard;2012;9;0.10756233;(43.3567673, -92.3171989)
Humboldt;2012;9;0.111463113;(42.7764686, -94.2071868)
Ida;2012;9;0.095919353;(42.3868747, -95.5134962)
Iowa;2012;9;0.171148544;(41.6863229, -92.065524)
Jackson;2012;9;0.08993749;(42.1717426, -90.5742294)
Jasper;2012;9;0.070292684;(41.6860394, -93.053765)
Jefferson;2012;9;0.065880337;(41.0317596, -91.9488774)
Johnson;2012;9;0.155387;(41.6715511, -91.5880849)
Jones;2012;9;0.106723485;(42.1212397, -91.1314352)
Keokuk;2012;9;0.0225808;(41.336465, -92.1786426)
Kossuth;2012;9;0.121635077;(43.20413, -94.2067199)
Lee;2012;9;0.115213476;(40.6419764, -91.479264)
Linn;2012;9;0.15220271;(42.0789478, -91.5989646)
Louisa;2012;9;0.02934214;(41.2185073, -91.2596184)
Lucas;2012;9;0.038185447;(41.0293738, -93.3277207)
Lyon;2012;9;0.067508718;(43.380497, -96.2102924)
Madison;2012;9;0.056758537;(41.3307142, -94.0155619)
Mahaska;2012;9;0.058661189;(41.3352035, -92.6409094)
Marion;2012;9;0.07631185;(41.3344515, -93.0994367)
Marshall;2012;9;0.092349111;(42.0358499, -92.9987706)
Mills;2012;9;0.04800511;(41.0334523, -95.6213267)
Mitchell;2012;9;0.053150033;(43.3564124, -92.7890315)
